step,id,x,y,gx,gy,priority,battery,blocked
167,6,-1,-1,-1,-1,-1,100,77
167,7,3,18,17,7,1,97,164
167,8,9,2,7,3,0,89,156
167,9,-1,-1,-1,-1,-1,100,0
167,10,-1,-1,-1,-1,-1,100,0
167,11,8,2,7,14,1,94,161
167,12,-1,-1,-1,-1,-1,100,76
167,13,1,18,19,10,2,87,154
167,14,2,18,1,6,1,97,164
167,15,13,1,0,0,-1,92,159
167,16,6,18,2,17,2,90,157
167,17,-1,-1,-1,-1,-1,100,76
167,18,1,1,17,8,2,88,155
167,19,8,1,1,3,2,90,157
167,20,-1,-1,-1,-1,-1,100,77
167,21,12,1,16,1,1,93,160
167,22,-1,-1,-1,-1,-1,100,0
167,23,2,1,2,10,1,87,154
167,24,18,2,3,11,1,86,153
167,25,19,1,17,9,2,93,160
167,26,-1,-1,-1,-1,-1,100,0
167,27,7,1,7,8,0,95,162
167,28,0,1,17,8,2,96,163
167,29,3,1,10,3,2,88,155
168,0,-1,-1,-1,-1,-1,100,1
168,1,4,18,2,9,2,89,157
168,2,7,2,13,12,0,95,163
168,3,5,18,1,19,0,90,158
168,4,-1,-1,-1,-1,-1,100,0
168,5,-1,-1,-1,-1,-1,100,0
168,6,-1,-1,-1,-1,-1,100,77
168,7,3,18,17,7,1,97,165
168,8,9,2,7,3,0,89,157
168,9,-1,-1,-1,-1,-1,100,0
168,10,-1,-1,-1,-1,-1,100,0
168,11,8,2,7,14,1,94,162
168,12,-1,-1,-1,-1,-1,100,76
168,13,1,17,19,10,2,86,154
168,14,2,18,1,6,1,97,165
168,15,13,1,0,0,-1,92,160
168,16,6,18,2,17,2,90,158
168,17,-1,-1,-1,-1,-1,100,76
168,18,1,2,17,8,2,87,155
168,19,8,1,1,3,2,90,158
168,20,-1,-1,-1,-1,-1,100,77
168,21,12,1,16,1,1,93,161
168,22,-1,-1,-1,-1,-1,100,0
168,23,2,1,2,10,1,87,155
168,24,18,1,3,11,1,85,153
168,25,19,1,17,9,2,93,161
168,26,-1,-1,-1,-1,-1,100,0
168,27,7,1,7,8,0,95,163
168,28,0,1,17,8,2,96,164
168,29,3,1,10,3,2,88,156
169,0,-1,-1,-1,-1,-1,100,1
169,1,4,18,2,9,2,89,158
169,2,7,2,13,12,0,95,164
169,3,5,18,1,19,0,90,159
169,4,-1,-1,-1,-1,-1,100,0
169,5,-1,-1,-1,-1,-1,100,0
169,6,-1,-1,-1,-1,-1,100,77
169,7,3,18,17,7,1,97,166
169,8,9,2,7,3,0,89,158
169,9,-1,-1,-1,-1,-1,100,0
169,10,-1,-1,-1,-1,-1,100,0
169,11,8,2,7,14,1,94,163
169,12,-1,-1,-1,-1,-1,100,76
169,13,1,18,19,10,2,85,154
169,14,2,18,1,6,1,97,166
169,15,13,1,0,0,-1,92,161
169,16,6,18,2,17,2,90,159
169,17,-1,-1,-1,-1,-1,100,76
169,18,1,1,17,8,2,86,155
169,19,8,1,1,3,2,90,159
169,20,-1,-1,-1,-1,-1,100,77
169,21,12,1,16,1,1,93,162
169,22,-1,-1,-1,-1,-1,100,0
169,23,2,1,2,10,1,87,156
169,24,18,0,3,11,1,84,153
169,25,19,1,17,9,2,93,162
169,26,-1,-1,-1,-1,-1,100,0
169,27,7,1,7,8,0,95,164
169,28,0,1,17,8,2,96,165
169,29,3,1,10,3,2,88,157
170,0,-1,-1,-1,-1,-1,100,1
170,1,4,18,2,9,2,89,159
170,2,7,2,13,12,0,95,165
170,3,5,18,1,19,0,90,160
170,4,-1,-1,-1,-1,-1,100,0
170,5,-1,-1,-1,-1,-1,100,0
170,6,-1,-1,-1,-1,-1,100,77
170,7,3,18,17,7,1,97,167
170,8,9,2,7,3,0,89,159
170,9,-1,-1,-1,-1,-1,100,0
170,10,-1,-1,-1,-1,-1,100,0
170,11,8,2,7,14,1,94,164
170,12,-1,-1,-1,-1,-1,100,76
170,13,0,18,19,10,2,84,154
170,14,2,18,1,6,1,97,167
170,15,13,1,0,0,-1,92,162
170,16,6,18,2,17,2,90,160
170,17,-1,-1,-1,-1,-1,100,76
170,18,1,2,17,8,2,85,155
170,19,8,1,1,3,2,90,160
170,20,-1,-1,-1,-1,-1,100,77
170,21,12,1,16,1,1,93,163
170,22,-1,-1,-1,-1,-1,100,0
170,23,2,1,2,10,1,87,157
170,24,18,1,3,11,1,83,153
170,25,19,1,17,9,2,93,163
170,26,-1,-1,-1,-1,-1,100,0
170,27,7,1,7,8,0,95,165
170,28,0,1,17,8,2,96,166
170,29,3,1,10,3,2,88,158
171,0,-1,-1,-1,-1,-1,100,1
171,1,4,18,2,9,2,89,160
171,2,7,2,13,12,0,95,166
171,3,5,18,1,19,0,90,161
171,4,-1,-1,-1,-1,-1,100,0
171,5,-1,-1,-1,-1,-1,100,0
171,6,-1,-1,-1,-1,-1,100,77
171,7,3,18,17,7,1,97,168
171,8,9,2,7,3,0,89,160
171,9,-1,-1,-1,-1,-1,100,0
171,10,-1,-1,-1,-1,-1,100,0
171,11,8,2,7,14,1,94,165
171,12,-1,-1,-1,-1,-1,100,76
171,13,1,18,19,10,2,83,154
171,14,2,18,1,6,1,97,168
171,15,13,1,0,0,-1,92,163
171,16,6,18,2,17,2,90,161
171,17,-1,-1,-1,-1,-1,100,76
171,18,1,1,17,8,2,84,155
171,19,8,1,1,3,2,90,161
171,20,-1,-1,-1,-1,-1,100,77
171,21,12,1,16,1,1,93,164
171,22,-1,-1,-1,-1,-1,100,0
171,23,2,1,2,10,1,87,158
171,24,18,0,3,11,1,82,153
171,25,19,1,17,9,2,93,164
171,26,-1,-1,-1,-1,-1,100,0
171,27,7,1,7,8,0,95,166
171,28,0,1,17,8,2,96,167
171,29,3,1,10,3,2,88,159
172,0,-1,-1,-1,-1,-1,100,1
172,1,4,18,2,9,2,89,161
172,2,7,2,13,12,0,95,167
172,3,5,18,1,19,0,90,162
172,4,-1,-1,-1,-1,-1,100,0
172,5,-1,-1,-1,-1,-1,100,0
172,6,-1,-1,-1,-1,-1,100,77
172,7,3,18,17,7,1,97,169
172,8,9,2,7,3,0,89,161
172,9,-1,-1,-1,-1,-1,100,0
172,10,-1,-1,-1,-1,-1,100,0
172,11,8,2,7,14,1,94,166
172,12,-1,-1,-1,-1,-1,100,76
172,13,1,17,19,10,2,82,154
172,14,2,18,1,6,1,97,169
172,15,13,1,0,0,-1,92,164
172,16,6,18,2,17,2,90,162
172,17,-1,-1,-1,-1,-1,100,76
172,18,1,2,17,8,2,83,155
172,19,8,1,1,3,2,90,162
172,20,-1,-1,-1,-1,-1,100,77
172,21,12,1,16,1,1,93,165
172,22,-1,-1,-1,-1,-1,100,0
172,23,2,1,2,10,1,87,159
172,24,18,1,3,11,1,81,153
172,25,19,1,17,9,2,93,165
172,26,-1,-1,-1,-1,-1,100,0
172,27,7,1,7,8,0,95,167
172,28,0,1,17,8,2,96,168
172,29,3,1,10,3,2,88,160
173,0,-1,-1,-1,-1,-1,100,1
173,1,4,18,2,9,2,89,162
173,2,7,2,13,12,0,95,168
173,3,5,18,1,19,0,90,163
173,4,-1,-1,-1,-1,-1,100,0
173,5,-1,-1,-1,-1,-1,100,0
173,6,-1,-1,-1,-1,-1,100,77
173,7,3,18,17,7,1,97,170
173,8,9,2,7,3,0,89,162
173,9,-1,-1,-1,-1,-1,100,0
173,10,-1,-1,-1,-1,-1,100,0
173,11,8,2,7,14,1,94,167
173,12,-1,-1,-1,-1,-1,100,76
173,13,1,18,19,10,2,81,154
173,14,2,18,1,6,1,97,170
173,15,13,1,0,0,-1,92,165
173,16,6,18,2,17,2,90,163
173,17,-1,-1,-1,-1,-1,100,76
173,18,1,1,17,8,2,82,155
173,19,8,1,1,3,2,90,163
173,20,-1,-1,-1,-1,-1,100,77
173,21,12,1,16,1,1,93,166
173,22,-1,-1,-1,-1,-1,100,0
173,23,2,1,2,10,1,87,160
173,24,18,0,3,11,1,80,153
173,25,19,1,17,9,2,93,166
173,26,-1,-1,-1,-1,-1,100,0
173,27,7,1,7,8,0,95,168
173,28,0,1,17,8,2,96,169
173,29,3,1,10,3,2,88,161
174,0,-1,-1,-1,-1,-1,100,1
174,1,4,18,2,9,2,89,163
174,2,7,2,13,12,0,95,169
174,3,5,18,1,19,0,90,164
174,4,-1,-1,-1,-1,-1,100,0
174,5,-1,-1,-1,-1,-1,100,0
174,6,-1,-1,-1,-1,-1,100,77
174,7,3,18,17,7,1,97,171
174,8,9,2,7,3,0,89,163
174,9,-1,-1,-1,-1,-1,100,0
174,10,-1,-1,-1,-1,-1,100,0
174,11,8,2,7,14,1,94,168
174,12,-1,-1,-1,-1,-1,100,76
174,13,0,18,19,10,2,80,154
174,14,2,18,1,6,1,97,171
174,15,13,1,0,0,-1,92,166
174,16,6,18,2,17,2,90,164
174,17,-1,-1,-1,-1,-1,100,76
174,18,1,2,17,8,2,81,155
174,19,8,1,1,3,2,90,164
174,20,-1,-1,-1,-1,-1,100,77
174,21,12,1,16,1,1,93,167
174,22,-1,-1,-1,-1,-1,100,0
174,23,2,1,2,10,1,87,161
174,24,18,1,3,11,1,79,153
174,25,19,1,17,9,2,93,167
174,26,-1,-1,-1,-1,-1,100,0
174,27,7,1,7,8,0,95,169
174,28,0,1,17,8,2,96,170
174,29,3,1,10,3,2,88,162
175,0,-1,-1,-1,-1,-1,100,1
175,1,4,18,2,9,2,89,164
175,2,7,2,13,12,0,95,170
175,3,5,18,1,19,0,90,165
175,4,-1,-1,-1,-1,-1,100,0
175,5,-1,-1,-1,-1,-1,100,0
175,6,-1,-1,-1,-1,-1,100,77
175,7,3,18,17,7,1,97,172
175,8,9,2,7,3,0,89,164
175,9,-1,-1,-1,-1,-1,100,0
175,10,-1,-1,-1,-1,-1,100,0
175,11,8,2,7,14,1,94,169
175,12,-1,-1,-1,-1,-1,100,76
175,13,1,18,19,10,2,79,154
175,14,2,18,1,6,1,97,172
175,15,13,1,0,0,-1,92,167
175,16,6,18,2,17,2,90,165
175,17,-1,-1,-1,-1,-1,100,76
175,18,1,1,17,8,2,80,155
175,19,8,1,1,3,2,90,165
175,20,-1,-1,-1,-1,-1,100,77
175,21,12,1,16,1,1,93,168
175,22,-1,-1,-1,-1,-1,100,0
175,23,2,1,2,10,1,87,162
175,24,17,1,3,11,1,78,153
175,25,19,1,17,9,2,93,168
175,26,-1,-1,-1,-1,-1,100,0
175,27,7,1,7,8,0,95,170
175,28,0,1,17,8,2,96,171
175,29,3,1,10,3,2,88,163
176,0,-1,-1,-1,-1,-1,100,1
176,1,4,18,2,9,2,89,165
176,2,7,2,13,12,0,95,171
176,3,5,18,1,19,0,90,166
176,4,-1,-1,-1,-1,-1,100,0
176,5,-1,-1,-1,-1,-1,100,0
176,6,-1,-1,-1,-1,-1,100,77
176,7,3,18,17,7,1,97,173
176,8,9,2,7,3,0,89,165
176,9,-1,-1,-1,-1,-1,100,0
176,10,-1,-1,-1,-1,-1,100,0
176,11,8,2,7,14,1,94,170
176,12,-1,-1,-1,-1,-1,100,76
176,13,0,18,19,10,2,78,154
176,14,2,18,1,6,1,97,173
176,15,13,1,0,0,-1,92,168
176,16,6,18,2,17,2,90,166
176,17,-1,-1,-1,-1,-1,100,76
176,18,1,0,17,8,2,79,155
176,19,8,1,1,3,2,90,166
176,20,-1,-1,-1,-1,-1,100,77
176,21,12,1,16,1,1,93,169
176,22,-1,-1,-1,-1,-1,100,0
176,23,2,1,2,10,1,87,163
176,24,18,1,3,11,1,77,153
176,25,19,1,17,9,2,93,169
176,26,-1,-1,-1,-1,-1,100,0
176,27,7,1,7,8,0,95,171
176,28,0,1,17,8,2,96,172
176,29,3,1,10,3,2,88,164
177,0,-1,-1,-1,-1,-1,100,1
177,1,4,18,2,9,2,89,166
177,2,7,2,13,12,0,95,172
177,3,5,18,1,19,0,90,167
177,4,-1,-1,-1,-1,-1,100,0
177,5,-1,-1,-1,-1,-1,100,0
177,6,-1,-1,-1,-1,-1,100,77
177,7,3,18,17,7,1,97,174
177,8,9,2,7,3,0,89,166
177,9,-1,-1,-1,-1,-1,100,0
177,10,-1,-1,-1,-1,-1,100,0
177,11,8,2,7,14,1,94,171
177,12,-1,-1,-1,-1,-1,100,76
177,13,1,18,19,10,2,77,154
177,14,2,18,1,6,1,97,174
177,15,13,1,0,0,-1,92,169
177,16,6,18,2,17,2,90,167
177,17,-1,-1,-1,-1,-1,100,76
177,18,1,1,17,8,2,78,155
177,19,8,1,1,3,2,90,167
177,20,-1,-1,-1,-1,-1,100,77
177,21,12,1,16,1,1,93,170
177,22,-1,-1,-1,-1,-1,100,0
177,23,2,1,2,10,1,87,164
177,24,17,1,3,11,1,76,153
177,25,19,1,17,9,2,93,170
177,26,-1,-1,-1,-1,-1,100,0
177,27,7,1,7,8,0,95,172
177,28,0,1,17,8,2,96,173
177,29,3,1,10,3,2,88,165
178,0,-1,-1,-1,-1,-1,100,1
178,1,4,18,2,9,2,89,167
178,2,7,2,13,12,0,95,173
178,3,5,18,1,19,0,90,168
178,4,-1,-1,-1,-1,-1,100,0
178,5,-1,-1,-1,-1,-1,100,0
178,6,-1,-1,-1,-1,-1,100,77
178,7,3,18,17,7,1,97,175
178,8,9,2,7,3,0,89,167
178,9,-1,-1,-1,-1,-1,100,0
178,10,-1,-1,-1,-1,-1,100,0
178,11,8,2,7,14,1,94,172
178,12,-1,-1,-1,-1,-1,100,76
178,13,1,17,19,10,2,76,154
178,14,2,18,1,6,1,97,175
178,15,13,1,0,0,-1,92,170
178,16,6,18,2,17,2,90,168
178,17,-1,-1,-1,-1,-1,100,76
178,18,1,2,17,8,2,77,155
178,19,8,1,1,3,2,90,168
178,20,-1,-1,-1,-1,-1,100,77
178,21,12,1,16,1,1,93,171
178,22,-1,-1,-1,-1,-1,100,0
178,23,2,1,2,10,1,87,165
178,24,18,1,3,11,1,75,153
178,25,19,1,17,9,2,93,171
178,26,-1,-1,-1,-1,-1,100,0
178,27,7,1,7,8,0,95,173
178,28,0,1,17,8,2,96,174
178,29,3,1,10,3,2,88,166
179,0,-1,-1,-1,-1,-1,100,1
179,1,4,18,2,9,2,89,168
179,2,7,2,13,12,0,95,174
179,3,5,18,1,19,0,90,169
179,4,-1,-1,-1,-1,-1,100,0
179,5,-1,-1,-1,-1,-1,100,0
179,6,-1,-1,-1,-1,-1,100,77
179,7,3,18,17,7,1,97,176
179,8,9,2,7,3,0,89,168
179,9,-1,-1,-1,-1,-1,100,0
179,10,-1,-1,-1,-1,-1,100,0
179,11,8,2,7,14,1,94,173
179,12,-1,-1,-1,-1,-1,100,76
179,13,1,18,19,10,2,75,154
179,14,2,18,1,6,1,97,176
179,15,13,1,0,0,-1,92,171
179,16,6,18,2,17,2,90,169
179,17,-1,-1,-1,-1,-1,100,76
179,18,1,1,17,8,2,76,155
179,19,8,1,1,3,2,90,169
179,20,-1,-1,-1,-1,-1,100,77
179,21,12,1,16,1,1,93,172
179,22,-1,-1,-1,-1,-1,100,0
179,23,2,1,2,10,1,87,166
179,24,17,1,3,11,1,74,153
179,25,19,1,17,9,2,93,172
179,26,-1,-1,-1,-1,-1,100,0
179,27,7,1,7,8,0,95,174
179,28,0,1,17,8,2,96,175
179,29,3,1,10,3,2,88,167
180,0,-1,-1,-1,-1,-1,100,1
180,1,4,18,2,9,2,89,169
180,2,7,2,13,12,0,95,175
180,3,5,18,1,19,0,90,170
180,4,-1,-1,-1,-1,-1,100,0
180,5,-1,-1,-1,-1,-1,100,0
180,6,-1,-1,-1,-1,-1,100,77
180,7,3,18,17,7,1,97,177
180,8,9,2,7,3,0,89,169
180,9,-1,-1,-1,-1,-1,100,0
180,10,-1,-1,-1,-1,-1,100,0
180,11,8,2,7,14,1,94,174
180,12,-1,-1,-1,-1,-1,100,76
180,13,0,18,19,10,2,74,154
180,14,2,18,1,6,1,97,177
180,15,13,1,0,0,-1,92,172
180,16,6,18,2,17,2,90,170
180,17,-1,-1,-1,-1,-1,100,76
180,18,1,0,17,8,2,75,155
180,19,8,1,1,3,2,90,170
180,20,-1,-1,-1,-1,-1,100,77
180,21,12,1,16,1,1,93,173
180,22,-1,-1,-1,-1,-1,100,0
180,23,2,1,2,10,1,87,167
180,24,18,1,3,11,1,73,153
180,25,19,1,17,9,2,93,173
180,26,-1,-1,-1,-1,-1,100,0
180,27,7,1,7,8,0,95,175
180,28,0,1,17,8,2,96,176
180,29,3,1,10,3,2,88,168
181,0,-1,-1,-1,-1,-1,100,1
181,1,4,18,2,9,2,89,170
181,2,7,2,13,12,0,95,176
181,3,5,18,1,19,0,90,171
181,4,-1,-1,-1,-1,-1,100,0
181,5,-1,-1,-1,-1,-1,100,0
181,6,-1,-1,-1,-1,-1,100,77
181,7,3,18,17,7,1,97,178
181,8,9,2,7,3,0,89,170
181,9,-1,-1,-1,-1,-1,100,0
181,10,-1,-1,-1,-1,-1,100,0
181,11,8,2,7,14,1,94,175
181,12,-1,-1,-1,-1,-1,100,76
181,13,1,18,19,10,2,73,154
181,14,2,18,1,6,1,97,178
181,15,13,1,0,0,-1,92,173
181,16,6,18,2,17,2,90,171
181,17,-1,-1,-1,-1,-1,100,76
181,18,1,1,17,8,2,74,155
181,19,8,1,1,3,2,90,171
181,20,-1,-1,-1,-1,-1,100,77
181,21,12,1,16,1,1,93,174
181,22,-1,-1,-1,-1,-1,100,0
181,23,2,1,2,10,1,87,168
181,24,18,0,3,11,1,72,153
181,25,19,1,17,9,2,93,174
181,26,-1,-1,-1,-1,-1,100,0
181,27,7,1,7,8,0,95,176
181,28,0,1,17,8,2,96,177
181,29,3,1,10,3,2,88,169
182,0,-1,-1,-1,-1,-1,100,1
182,1,4,18,2,9,2,89,171
182,2,7,2,13,12,0,95,177
182,3,5,18,1,19,0,90,172
182,4,-1,-1,-1,-1,-1,100,0
182,5,-1,-1,-1,-1,-1,100,0
182,6,-1,-1,-1,-1,-1,100,77
182,7,3,18,17,7,1,97,179
182,8,9,2,7,3,0,89,171
182,9,-1,-1,-1,-1,-1,100,0
182,10,-1,-1,-1,-1,-1,100,0
182,11,8,2,7,14,1,94,176
182,12,-1,-1,-1,-1,-1,100,76
182,13,1,17,19,10,2,72,154
182,14,2,18,1,6,1,97,179
182,15,13,1,0,0,-1,92,174
182,16,6,18,2,17,2,90,172
182,17,-1,-1,-1,-1,-1,100,76
182,18,1,2,17,8,2,73,155
182,19,8,1,1,3,2,90,172
182,20,-1,-1,-1,-1,-1,100,77
182,21,12,1,16,1,1,93,175
182,22,-1,-1,-1,-1,-1,100,0
182,23,2,1,2,10,1,87,169
182,24,18,1,3,11,1,71,153
182,25,19,1,17,9,2,93,175
182,26,-1,-1,-1,-1,-1,100,0
182,27,7,1,7,8,0,95,177
182,28,0,1,17,8,2,96,178
182,29,3,1,10,3,2,88,170
183,0,-1,-1,-1,-1,-1,100,1
183,1,4,18,2,9,2,89,172
183,2,7,2,13,12,0,95,178
183,3,5,18,1,19,0,90,173
183,4,-1,-1,-1,-1,-1,100,0
183,5,-1,-1,-1,-1,-1,100,0
183,6,-1,-1,-1,-1,-1,100,77
183,7,3,18,17,7,1,97,180
183,8,9,2,7,3,0,89,172
183,9,-1,-1,-1,-1,-1,100,0
183,10,-1,-1,-1,-1,-1,100,0
183,11,8,2,7,14,1,94,177
183,12,-1,-1,-1,-1,-1,100,76
183,13,1,18,19,10,2,71,154
183,14,2,18,1,6,1,97,180
183,15,13,1,0,0,-1,92,175
183,16,6,18,2,17,2,90,173
183,17,-1,-1,-1,-1,-1,100,76
183,18,1,1,17,8,2,72,155
183,19,8,1,1,3,2,90,173
183,20,-1,-1,-1,-1,-1,100,77
183,21,12,1,16,1,1,93,176
183,22,-1,-1,-1,-1,-1,100,0
183,23,2,1,2,10,1,87,170
183,24,18,0,3,11,1,70,153
183,25,19,1,17,9,2,93,176
183,26,-1,-1,-1,-1,-1,100,0
183,27,7,1,7,8,0,95,178
183,28,0,1,17,8,2,96,179
183,29,3,1,10,3,2,88,171
184,0,-1,-1,-1,-1,-1,100,1
184,1,4,18,2,9,2,89,173
184,2,7,2,13,12,0,95,179
184,3,5,18,1,19,0,90,174
184,4,-1,-1,-1,-1,-1,100,0
184,5,-1,-1,-1,-1,-1,100,0
184,6,-1,-1,-1,-1,-1,100,77
184,7,3,18,17,7,1,97,181
184,8,9,2,7,3,0,89,173
184,9,-1,-1,-1,-1,-1,100,0
184,10,-1,-1,-1,-1,-1,100,0
184,11,8,2,7,14,1,94,178
184,12,-1,-1,-1,-1,-1,100,76
184,13,0,18,19,10,2,70,154
184,14,2,18,1,6,1,97,181
184,15,13,1,0,0,-1,92,176
184,16,6,18,2,17,2,90,174
184,17,-1,-1,-1,-1,-1,100,76
184,18,1,0,17,8,2,71,155
184,19,8,1,1,3,2,90,174
184,20,-1,-1,-1,-1,-1,100,77
184,21,12,1,16,1,1,93,177
184,22,-1,-1,-1,-1,-1,100,0
184,23,2,1,2,10,1,87,171
184,24,18,1,3,11,1,69,153
184,25,19,1,17,9,2,93,177
184,26,-1,-1,-1,-1,-1,100,0
184,27,7,1,7,8,0,95,179
184,28,0,1,17,8,2,96,180
184,29,3,1,10,3,2,88,172
185,0,-1,-1,-1,-1,-1,100,1
185,1,4,18,2,9,2,89,174
185,2,7,2,13,12,0,95,180
185,3,5,18,1,19,0,90,175
185,4,-1,-1,-1,-1,-1,100,0
185,5,-1,-1,-1,-1,-1,100,0
185,6,-1,-1,-1,-1,-1,100,77
185,7,3,18,17,7,1,97,182
185,8,9,2,7,3,0,89,174
185,9,-1,-1,-1,-1,-1,100,0
185,10,-1,-1,-1,-1,-1,100,0
185,11,8,2,7,14,1,94,179
185,12,-1,-1,-1,-1,-1,100,76
185,13,1,18,19,10,2,69,154
185,14,2,18,1,6,1,97,182
185,15,13,1,0,0,-1,92,177
185,16,6,18,2,17,2,90,175
185,17,-1,-1,-1,-1,-1,100,76
185,18,1,1,17,8,2,70,155
185,19,8,1,1,3,2,90,175
185,20,-1,-1,-1,-1,-1,100,77
185,21,12,1,16,1,1,93,178
185,22,-1,-1,-1,-1,-1,100,0
185,23,2,1,2,10,1,87,172
185,24,17,1,3,11,1,68,153
185,25,19,1,17,9,2,93,178
185,26,-1,-1,-1,-1,-1,100,0
185,27,7,1,7,8,0,95,180
185,28,0,1,17,8,2,96,181
185,29,3,1,10,3,2,88,173
186,0,-1,-1,-1,-1,-1,100,1
186,1,4,18,2,9,2,89,175
186,2,7,2,13,12,0,95,181
186,3,5,18,1,19,0,90,176
186,4,-1,-1,-1,-1,-1,100,0
186,5,-1,-1,-1,-1,-1,100,0
186,6,-1,-1,-1,-1,-1,100,77
186,7,3,18,17,7,1,97,183
186,8,9,2,7,3,0,89,175
186,9,-1,-1,-1,-1,-1,100,0
186,10,-1,-1,-1,-1,-1,100,0
186,11,8,2,7,14,1,94,180
186,12,-1,-1,-1,-1,-1,100,76
186,13,0,18,19,10,2,68,154
186,14,2,18,1,6,1,97,183
186,15,13,1,0,0,-1,92,178
186,16,6,18,2,17,2,90,176
186,17,-1,-1,-1,-1,-1,100,76
186,18,1,0,17,8,2,69,155
186,19,8,1,1,3,2,90,176
186,20,-1,-1,-1,-1,-1,100,77
186,21,12,1,16,1,1,93,179
186,22,-1,-1,-1,-1,-1,100,0
186,23,2,1,2,10,1,87,173
186,24,18,1,3,11,1,67,153
186,25,19,1,17,9,2,93,179
186,26,-1,-1,-1,-1,-1,100,0
186,27,7,1,7,8,0,95,181
186,28,0,1,17,8,2,96,182
186,29,3,1,10,3,2,88,174
187,0,-1,-1,-1,-1,-1,100,1
187,1,4,18,2,9,2,89,176
187,2,7,2,13,12,0,95,182
187,3,5,18,1,19,0,90,177
187,4,-1,-1,-1,-1,-1,100,0
187,5,-1,-1,-1,-1,-1,100,0
187,6,-1,-1,-1,-1,-1,100,77
187,7,3,18,17,7,1,97,184
187,8,9,2,7,3,0,89,176
187,9,-1,-1,-1,-1,-1,100,0
187,10,-1,-1,-1,-1,-1,100,0
187,11,8,2,7,14,1,94,181
187,12,-1,-1,-1,-1,-1,100,76
187,13,1,18,19,10,2,67,154
187,14,2,18,1,6,1,97,184
187,15,13,1,0,0,-1,92,179
187,16,6,18,2,17,2,90,177
187,17,-1,-1,-1,-1,-1,100,76
187,18,1,1,17,8,2,68,155
187,19,8,1,1,3,2,90,177
187,20,-1,-1,-1,-1,-1,100,77
187,21,12,1,16,1,1,93,180
187,22,-1,-1,-1,-1,-1,100,0
187,23,2,1,2,10,1,87,174
187,24,18,0,3,11,1,66,153
187,25,19,1,17,9,2,93,180
187,26,-1,-1,-1,-1,-1,100,0
187,27,7,1,7,8,0,95,182
187,28,0,1,17,8,2,96,183
187,29,3,1,10,3,2,88,175
188,0,-1,-1,-1,-1,-1,100,1
188,1,4,18,2,9,2,89,177
188,2,7,2,13,12,0,95,183
188,3,5,18,1,19,0,90,178
188,4,-1,-1,-1,-1,-1,100,0
188,5,-1,-1,-1,-1,-1,100,0
188,6,-1,-1,-1,-1,-1,100,77
188,7,3,18,17,7,1,97,185
188,8,9,2,7,3,0,89,177
188,9,-1,-1,-1,-1,-1,100,0
188,10,-1,-1,-1,-1,-1,100,0
188,11,8,2,7,14,1,94,182
188,12,-1,-1,-1,-1,-1,100,76
188,13,0,18,19,10,2,66,154
188,14,2,18,1,6,1,97,185
188,15,13,1,0,0,-1,92,180
188,16,6,18,2,17,2,90,178
188,17,-1,-1,-1,-1,-1,100,76
188,18,1,0,17,8,2,67,155
188,19,8,1,1,3,2,90,178
188,20,-1,-1,-1,-1,-1,100,77
188,21,12,1,16,1,1,93,181
188,22,-1,-1,-1,-1,-1,100,0
188,23,2,1,2,10,1,87,175
188,24,18,1,3,11,1,65,153
188,25,19,1,17,9,2,93,181
188,26,-1,-1,-1,-1,-1,100,0
188,27,7,1,7,8,0,95,183
188,28,0,1,17,8,2,96,184
188,29,3,1,10,3,2,88,176
189,0,-1,-1,-1,-1,-1,100,1
189,1,4,18,2,9,2,89,178
189,2,7,2,13,12,0,95,184
189,3,5,18,1,19,0,90,179
189,4,-1,-1,-1,-1,-1,100,0
189,5,-1,-1,-1,-1,-1,100,0
189,6,-1,-1,-1,-1,-1,100,77
189,7,3,18,17,7,1,97,186
189,8,9,2,7,3,0,89,178
189,9,-1,-1,-1,-1,-1,100,0
189,10,-1,-1,-1,-1,-1,100,0
189,11,8,2,7,14,1,94,183
189,12,-1,-1,-1,-1,-1,100,76
189,13,1,18,19,10,2,65,154
189,14,2,18,1,6,1,97,186
189,15,13,1,0,0,-1,92,181
189,16,6,18,2,17,2,90,179
189,17,-1,-1,-1,-1,-1,100,76
189,18,1,1,17,8,2,66,155
189,19,8,1,1,3,2,90,179
189,20,-1,-1,-1,-1,-1,100,77
189,21,12,1,16,1,1,93,182
189,22,-1,-1,-1,-1,-1,100,0
189,23,2,1,2,10,1,87,176
189,24,17,1,3,11,1,64,153
189,25,19,1,17,9,2,93,182
189,26,-1,-1,-1,-1,-1,100,0
189,27,7,1,7,8,0,95,184
189,28,0,1,17,8,2,96,185
189,29,3,1,10,3,2,88,177
190,0,-1,-1,-1,-1,-1,100,1
190,1,4,18,2,9,2,89,179
190,2,7,2,13,12,0,95,185
190,3,5,18,1,19,0,90,180
190,4,-1,-1,-1,-1,-1,100,0
190,5,-1,-1,-1,-1,-1,100,0
190,6,-1,-1,-1,-1,-1,100,77
190,7,3,18,17,7,1,97,187
190,8,9,2,7,3,0,89,179
190,9,-1,-1,-1,-1,-1,100,0
190,10,-1,-1,-1,-1,-1,100,0
190,11,8,2,7,14,1,94,184
190,12,-1,-1,-1,-1,-1,100,76
190,13,0,18,19,10,2,64,154
190,14,2,18,1,6,1,97,187
190,15,13,1,0,0,-1,92,182
190,16,6,18,2,17,2,90,180
190,17,-1,-1,-1,-1,-1,100,76
190,18,1,2,17,8,2,65,155
